customer_id,total_orders,total_items,total_spent,avg_order_value,total_categories,top_category,avg_review_score,total_reviews,behavior_profile
32217e3d1646bc53e60f94b1bb5db968,1,1,135.9,135.9,1,beleza_saude,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
6afda3daa8873ace2e6ca5fc0bff2ead,1,1,23.99,23.99,1,beleza_saude,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
5a5a2395b3f4e05559e4d319a85bb8f0,1,1,59.9,59.9,1,esporte_lazer,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
4325c54ed368291d45bb4e42dc2a15dd,1,1,59.9,59.9,1,esporte_lazer,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
3e516de4095918fe6240ec044580c115,1,1,89.9,89.9,1,market_place,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""market_place"": 1}}"
60e33d9ad2f5c6bd7d7dcc6165fc8f25,1,1,69.9,69.9,1,moveis_decoracao,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
16b73610eb297942c3b17ff877165206,1,1,13.2,13.2,1,eletronicos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletronicos"": 1}}"
306e7c7c95b0e0a2d2c221fada96e6cc,1,1,149.65,149.65,1,beleza_saude,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
5b29cab1b79b6ffde4d50351e4f85ccb,1,1,22.99,22.99,1,utilidades_domesticas,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
8af8f7bb2179aaaf1bf8fdc58c02975c,1,1,17.9,17.9,1,moveis_decoracao,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
8153bf38caa53372d335a611651d7ae1,1,1,149.0,149.0,1,informatica_acessorios,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
328940eae1f0fc2517af314e26854533,1,1,99.0,99.0,1,relogios_presentes,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
065415930d45ace4ad39039b5d0d9341,1,1,119.9,119.9,1,esporte_lazer,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
c2d4ece79b2ae91bb5c600af6b6672a8,1,1,519.0,519.0,1,relogios_presentes,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
8645ebcb173665f4205a188b1ee79b20,1,1,175.99,175.99,1,esporte_lazer,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
c0cb6b8c742078d7b460aed98410b598,1,1,66.99,66.99,1,brinquedos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""brinquedos"": 1}}"
c46b80a1d5e25ac1e32520e9b70ded53,1,1,116.36,116.36,1,automotivo,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
bc8ef8258985e764e76406f4c66bb9d6,1,1,999.99,999.99,1,eletroportateis,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletroportateis"": 1}}"
3740f4d0edef80f567eca55830ec9e8f,1,1,89.99,89.99,1,eletrodomesticos_2,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletrodomesticos_2"": 1}}"
5b881682dda54e4e3dc332b6a8297827,1,1,166.99,166.99,1,cool_stuff,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
de95cd6494b4ee95bda2334c60d3d211,1,1,48.9,48.9,1,bebes,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""bebes"": 1}}"
d5423abe53211c09b861749714edf109,1,1,59.9,59.9,1,ferramentas_jardim,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""ferramentas_jardim"": 1}}"
2061a03f190f40e42813e1c258ffc3eb,1,1,99.33,99.33,1,automotivo,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
07758f1bf119e252473eb668448c656f,1,1,59.9,59.9,1,papelaria,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""papelaria"": 1}}"
7e01705680a54dc5c98635ed83de8508,1,1,108.99,108.99,1,livros_tecnicos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""livros_tecnicos"": 1}}"
e241023b29074811fa57bab971ed051b,1,1,67.9,67.9,1,telefonia,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""telefonia"": 1}}"
3be2c536886b2ea4668eced3a80dd0bb,1,1,3980.0,3980.0,0,,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 0, ""preferred_categories"": {}}"
0b3d0bf8648bf98fecf9551f0ac712ef,1,1,79.9,79.9,1,artigos_de_natal,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""artigos_de_natal"": 1}}"
a35878bee339b45240b5a327d933509b,1,1,29.99,29.99,1,moveis_decoracao,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
c35e714e688d2f434b7955d195b1753e,1,1,117.9,117.9,1,perfumaria,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""perfumaria"": 1}}"
58f9233ffdbba4b15470ef0aedfee9cf,1,1,27.99,27.99,1,telefonia,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""telefonia"": 1}}"
a64ff68d66178913de53e73d3682d626,1,1,19.9,19.9,1,eletronicos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletronicos"": 1}}"
1dd6365590f7404135bd554c7ae0d5e9,1,1,67.99,67.99,1,informatica_acessorios,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
e0d2bf838eaa43f0e43898c57ba69303,1,1,85.71,85.71,1,utilidades_domesticas,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
f1bdf27d218c669055685957b5910511,1,1,99.9,99.9,1,consoles_games,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""consoles_games"": 1}}"
6d58960cecfb536eefd149d59ef95917,1,1,115.0,115.0,1,relogios_presentes,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
b462db54c81d851ffb3aa793cb6dc33f,1,1,99.0,99.0,1,moveis_decoracao,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
ee9d0cf48b7f9442b245f9056b354d2f,1,1,49.99,49.99,1,esporte_lazer,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
212f576916b4e40f8e31ead6a00e09d5,1,1,79.0,79.0,1,beleza_saude,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
416550c3b1ff8516b6473558a1200b74,1,1,84.99,84.99,1,beleza_saude,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
405bdbf40a8beb8cf3492e96a2f9573c,1,1,56.9,56.9,1,moveis_decoracao,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
88dc2fd9f370819ccad550243f836229,1,1,39.5,39.5,1,papelaria,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""papelaria"": 1}}"
618643a5b525ddfb0278b14362854fea,1,1,84.0,84.0,1,cama_mesa_banho,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cama_mesa_banho"": 1}}"
ce09643dd5df16daaa47223a62c7bbee,1,1,52.0,52.0,1,esporte_lazer,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
18bc08c026ac77856ace97552760e768,1,1,51.9,51.9,1,automotivo,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
9e5ee486e0d815123e60a7a3d4db1243,1,1,15.0,15.0,1,automotivo,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
9859dd92e872dbaa60ca3cd5f0d7ad07,1,2,141.89,141.89,2,casa_conforto,1.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 2, ""preferred_categories"": {""casa_conforto"": 1, ""relogios_presentes"": 1}}"
438843431aab8910d758e33a5b972f8e,1,1,19.9,19.9,1,brinquedos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""brinquedos"": 1}}"
da8b9783e21781bf0cdd0e580d4b4db9,1,1,100.0,100.0,1,informatica_acessorios,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
eccf3f47e4cc5767bd2798d21a88bc93,1,1,219.9,219.9,1,cama_mesa_banho,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cama_mesa_banho"": 1}}"
0e477ff075da653798461adff6337e5b,1,1,39.0,39.0,1,brinquedos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""brinquedos"": 1}}"
c667d4a9f7b5fbc11fd2c610f27f731f,1,1,49.5,49.5,1,eletroportateis,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletroportateis"": 1}}"
58cb54447b21f4aca2465eee852e23b0,1,1,206.0,206.0,1,relogios_presentes,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
646ec1788e9a354f74f34212deb37834,1,1,50.9,50.9,1,informatica_acessorios,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
5119b68a7f7dc6faac44effbf3153f12,1,1,399.0,399.0,1,casa_conforto,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""casa_conforto"": 1}}"
4f9aac9e4ad8fe9d9c9fe19daf940134,1,1,49.95,49.95,1,cama_mesa_banho,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cama_mesa_banho"": 1}}"
8992c643e878271184337e74f6d8a3f5,1,1,420.0,420.0,1,beleza_saude,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
a95086c7c98e7174f3dadd46b7be7b3e,1,2,299.88,299.88,1,moveis_escritorio,3.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_escritorio"": 2}}"
cb6a4950e6710f3b8b3857fe72dea465,1,1,72.9,72.9,1,esporte_lazer,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
e93fe682b610d10753091905388c433f,1,1,139.99,139.99,1,moveis_escritorio,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_escritorio"": 1}}"
27b9b32173455ef32167540451749d0b,1,1,89.9,89.9,1,cama_mesa_banho,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cama_mesa_banho"": 1}}"
5a6cb5527c25e5b4e0264f547a089635,1,2,153.8,153.8,1,informatica_acessorios,3.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 2}}"
dc01aec4b6fe0cd30c5f345eeeb915ce,1,1,149.99,149.99,1,esporte_lazer,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
c14ee009789095771e86aece808515aa,1,1,27.99,27.99,1,telefonia,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""telefonia"": 1}}"
879c6d8923bcd483cd105a6b224d4027,1,1,265.0,265.0,1,cool_stuff,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
ba652878434f2ef707743bdf9444b46d,1,1,39.8,39.8,1,utilidades_domesticas,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
bbc9f2a768855a2c3184259d2d8d7047,1,1,79.9,79.9,1,industria_comercio_e_negocios,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""industria_comercio_e_negocios"": 1}}"
4dc4eaabbe6f83dcfce7ee1b31af8c43,1,1,158.0,158.0,1,esporte_lazer,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
d40a1ebd5fb73cb6fc9950aabd029157,1,1,229.9,229.9,1,beleza_saude,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
969bfe4cf327c55f3dedaf7ba053a310,1,1,138.9,138.9,1,utilidades_domesticas,2.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
bc29c3658c31ccba69cbcc370e11e8e2,1,1,83.9,83.9,1,fashion_bolsas_e_acessorios,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""fashion_bolsas_e_acessorios"": 1}}"
df2bae9cf7a0caac49c44889325bb29c,1,2,96.8,96.8,1,moveis_decoracao,5.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 2}}"
39112321f0b9ef449dc16da22cc36074,1,2,99.89,99.89,2,bebes,1.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 2, ""preferred_categories"": {""bebes"": 1, ""moveis_decoracao"": 1}}"
ac760d51d374d2b60448efe5ba3c4a75,1,1,239.9,239.9,1,informatica_acessorios,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
0de84b359329591444e651ce02ee9ee9,1,1,49.9,49.9,1,esporte_lazer,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
452fac6def3d5dfbea65399a1d233d0e,1,1,15.9,15.9,1,relogios_presentes,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
edc5de205c637b4420f181f097660d6d,1,1,69.9,69.9,1,moveis_decoracao,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
a3b59440d5de8981d49606ac1bc8a89c,1,1,97.5,97.5,1,ferramentas_jardim,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""ferramentas_jardim"": 1}}"
289fb34f7ddd8341499fa6d01022c84a,1,1,325.0,325.0,1,beleza_saude,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
78fef5c1af6d5f84ff1b12f609561901,1,1,48.9,48.9,1,artes,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""artes"": 1}}"
14310c9aebd9330fab7c32604f926c41,1,1,49.9,49.9,1,ferramentas_jardim,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""ferramentas_jardim"": 1}}"
dd723c931e059fd21ee30dd8b1cf9870,1,1,59.9,59.9,1,esporte_lazer,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
e22df40704bd9e5477ebd8f2194ff037,1,1,253.52,253.52,1,cama_mesa_banho,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cama_mesa_banho"": 1}}"
794b8e1820dacb6050f7c374fdaf5515,1,1,143.8,143.8,1,automotivo,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
ca3444937f7842b287a4c5621abc27ed,1,1,48.9,48.9,1,bebes,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""bebes"": 1}}"
328d7a69cb9cbaf088eed3ed778804bb,1,2,90.0,90.0,1,cds_dvds_musicais,4.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""cds_dvds_musicais"": 2}}"
bed8b981565062c439dd043eeac824cd,1,1,208.0,208.0,1,beleza_saude,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
43e9de5b4d7340cb6c95d372dab65ab1,1,1,6.0,6.0,1,beleza_saude,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
4652920f1cba5bd776eb8a737b0b66f5,1,1,69.9,69.9,1,moveis_decoracao,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_decoracao"": 1}}"
464a509b96c6a731375959826acf53da,1,1,49.0,49.0,1,ferramentas_jardim,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""ferramentas_jardim"": 1}}"
3afd83b96ff63cd65d69405b42b48738,1,1,23.9,23.9,1,esporte_lazer,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
2b32ccfc1540d4e925f7b53084a26eb9,1,1,59.9,59.9,1,ferramentas_jardim,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""ferramentas_jardim"": 1}}"
bc824b83cfe66824cc300c0008514a7f,1,1,49.9,49.9,1,brinquedos,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""brinquedos"": 1}}"
c3ad39ce65d442266f5257c9f55853c9,1,1,60.99,60.99,1,automotivo,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
8a01c6e4552c9d9f24fbd8db3e40536e,1,1,29.0,29.0,1,ferramentas_jardim,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""ferramentas_jardim"": 1}}"
fe491bb998464f01edb29d2c967ea693,1,1,30.0,30.0,1,beleza_saude,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
5044e8b37438c40fd1ec142dfb1d6807,1,1,13.65,13.65,1,eletronicos,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletronicos"": 1}}"
ea949f6f5753d29dc9185bb4cafaeb65,1,1,79.9,79.9,1,moveis_quarto,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""moveis_quarto"": 1}}"
16da36096df96205bb8d9505199f726d,1,1,108.0,108.0,1,relogios_presentes,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
ffbd25299d045182eee34c9493b5adec,1,2,238.0,238.0,1,informatica_acessorios,5.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 2}}"
4180c4ede1ca838ec201a4e473e5830e,1,1,14.49,14.49,1,cool_stuff,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
b7ebfcc821920caa5e81eb829adb8ec2,1,1,149.9,149.9,1,informatica_acessorios,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
54171e00b716beeb65658203ce2bac47,1,1,525.0,525.0,1,ferramentas_jardim,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""ferramentas_jardim"": 1}}"
94967f1e8a9ea8ec6c7129f098f32155,1,2,113.9,113.9,2,moveis_sala,5.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 2, ""preferred_categories"": {""moveis_sala"": 1, ""ferramentas_jardim"": 1}}"
19ba1ad275a13a70eb4d745c95647a78,1,1,750.0,750.0,1,eletrodomesticos_2,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletrodomesticos_2"": 1}}"
541b8feff9af77de5253a26c7b2dd7b9,1,1,110.32,110.32,1,beleza_saude,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""beleza_saude"": 1}}"
e10b0382148f93e9b71137e85ff8bbe1,1,1,134.9,134.9,1,relogios_presentes,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
040998babd9231bd6c86f6e85707fa5e,1,1,29.99,29.99,1,bebes,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""bebes"": 1}}"
9bc4a258f344f7de44ca841d25a497fd,1,1,24.99,24.99,1,perfumaria,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""perfumaria"": 1}}"
192f1ae7d7122daf9b8b530e54086a76,1,1,69.9,69.9,1,esporte_lazer,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
16053c75a44df0864ae2b9bfcc76904f,1,2,199.8,199.8,1,brinquedos,5.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""brinquedos"": 2}}"
97c47aae6ea0c8b187e739b95be4a758,1,1,21.99,21.99,1,telefonia,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""telefonia"": 1}}"
85ed9975a964046c663872ddddf775ee,1,1,76.0,76.0,1,eletronicos,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletronicos"": 1}}"
43b481bf88663a9fd41bcd234e70a5a4,1,1,122.3,122.3,1,eletroportateis,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""eletroportateis"": 1}}"
c0349359dea547c1ba76e703f8b3db6d,1,1,199.0,199.0,1,cool_stuff,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""cool_stuff"": 1}}"
60ef63560298d3cab95ca41de8141437,1,2,71.8,71.8,1,utilidades_domesticas,5.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 2}}"
f958257e75b1b3b9a4bff40960c980e6,1,1,24.99,24.99,1,telefonia,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""telefonia"": 1}}"
8f399738d7135634f6501aaeb70c953b,1,1,45.99,45.99,1,utilidades_domesticas,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
ceb3d8fe921823620c6d8623678d9f25,1,1,86.9,86.9,1,casa_conforto,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""casa_conforto"": 1}}"
44b26067709f0e4966a16aa621ad73eb,1,1,29.9,29.9,1,automotivo,1.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""automotivo"": 1}}"
28e7a5a8bd86ddcced4e8c761df469ce,1,1,260.0,260.0,1,esporte_lazer,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""esporte_lazer"": 1}}"
a89a6972a81ec273e8741420ad5361b4,1,1,79.9,79.9,1,fashion_bolsas_e_acessorios,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""fashion_bolsas_e_acessorios"": 1}}"
83203e5e083ec21517f51040864527dc,1,1,55.0,55.0,1,audio,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""audio"": 1}}"
7956134f6e5786ead5f57eaa7766d9b2,1,1,29.9,29.9,1,informatica_acessorios,2.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""informatica_acessorios"": 1}}"
3faa0b42ec04b1eb50445122ce3b70d5,1,1,90.0,90.0,1,pet_shop,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""pet_shop"": 1}}"
be8bdf1e52f69c9b1759f5b44cfb44f3,1,1,79.9,79.9,1,fashion_underwear_e_moda_praia,3.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""fashion_underwear_e_moda_praia"": 1}}"
d7d6d2aa2c72b6e7815a44ca8278f7b9,1,1,415.37,415.37,1,consoles_games,5.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""consoles_games"": 1}}"
8ba94df575a711d67b290b53bca38eed,1,1,35.0,35.0,1,relogios_presentes,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""relogios_presentes"": 1}}"
81805d02402ef56db08122440a0a938a,1,2,33.8,33.8,1,cama_mesa_banho,5.0,1.0,"{""purchase_frequency"": 2.0, ""total_categories"": 1, ""preferred_categories"": {""cama_mesa_banho"": 2}}"
817bf570282659feeeea95bd68a6ce1d,1,1,94.9,94.9,1,utilidades_domesticas,4.0,1.0,"{""purchase_frequency"": 1.0, ""total_categories"": 1, ""preferred_categories"": {""utilidades_domesticas"": 1}}"
